OBJECTID,Number,Liik,Tyyp,Nimi,Era_avalik,Kate,Soidutee_lai,Talihooldus,Valgustatud,Shape__Length,GlobalID
46148,,16,1,Lauluväljak,2,10,3,0,,34.6873175670878,{5C5F0BAC-6096-4833-A031-C0B3F6450312}
46149,,17,1, ,2,32,3,0,,31.960045867536,{9E14902B-5F3E-4133-8E39-DEEBB3FDF6B4}
46152,,16,1,Ujula J 4,3,10,3,0,,6.48151216923952,{426AFA26-5CD4-44A7-A739-6B205B5FB0CF}
46153,,16,12,Emajõe,2,47,1.8,0,,3.20156211871642,{D573B1DC-2ACF-4539-800B-C782D2FD6DF9}
46154,,16,1,Lauluväljak,2,10,3,0,,54.4575964352059,{52DC9AF3-FC47-4D8D-A826-BF8F3CA76F62}
46160,,15,1,Laulupeo pst,2,10,3.5,0,0,46.327637539594,{43067993-DFC9-4D94-AB93-8528A7FC9118}
46164,,15,1,Ilmatsalu kergliiklustee,2,19,2.9,1,1,105.79546968104,{2EC328EC-BBAE-481E-B49B-F5A1DF7FD863}
46165,,16,1,Lauluväljak,2,10,3,0,,5.03289181286465,{4D2E97D2-622E-41A8-8B0F-18393F18BB30}
46169,,15,1,Roosi,2,29,4,1,1,68.4100138868572,{E9E20FB6-6133-46C2-85C1-827DB4496F37}
46171,,16,1,Lauluväljak,2,10,3,0,,12.1622366364086,{2CA0C84E-ECF8-4026-9106-8D9011F9EF63}
46176,,16,1,F. R. Kreutzwaldi tn J 1a,1,10,3,0,,42.7406637035874,{2C642D38-31F3-4409-81E9-AF9D6D961468}
46182,,16,1,Lauluväljak,2,10,3,0,,34.2644130257619,{589E354D-16DD-46B7-B2B3-C3102B48E77C}
46183,,16,1,Lauluväljak,2,10,3,0,,28.3463585616149,{DFCB472F-FD7B-44E7-AA40-76170A057583}
46184,,15,1,Roosi,2,29,4,1,1,3.9319206502675,{4A37101E-A812-4B4D-913A-4F1651862C17}
46185,,16,1,Lauluväljak,2,10,3,0,,21.2849712238471,{7C4C08D5-7E49-4922-9EA0-CD7EA40D073F}
46186,,16,1,Lauluväljak,2,10,3,0,,40.487133805322,{8888803C-3634-4EB9-87C7-FB77B0197A64}
46189,,15,1,Puiestee,2,29,4,1,1,2.54950975679639,{B465A81D-E3A1-4CB6-8E4C-4A208F92F7C3}
46190,,16,1,Lauluväljak,2,10,3,0,,30.7043194015454,{65912EF2-07AF-44FA-A927-57CD8F474AD2}
46198,,15,1,<Null>,1,10,2.5,0,0,96.2750529079506,{FBB04AB9-6DE6-4B0E-95D3-238B339A5BF2}
46200,,16,1,Ujula J 4,3,10,3,0,,17.4025860147278,{1B786F6C-FAAD-42D1-837B-EC418C7636AA}
46205,,16,1,Lauluväljak,2,10,3,0,,36.7254955240661,{DCE869AE-8677-444C-BA86-90619E3CDC0A}
46206,,15,13,Puiestee,2,19,4,1,1,8.99521436409644,{1E6069EA-EDA7-4FFD-8F63-B33238D33782}
46212,,16,1,Lauluväljak,2,10,3,0,,20.9618701455762,{38E6F8AA-9F77-40D3-9629-7B03C1D7BB76}
46217,,16,1,F. Tuglase,2,10,3,0,,29.1247317584214,{0EFCBD6A-D148-4694-96CB-A702ECA1049B}
46218,,16,1,Lauluväljak,2,10,3,0,,24.22436789681,{6B269485-1C6F-4A82-9DFC-094DE1DB7E8E}
46220,,15,1,Roosi,2,29,4,1,1,1.86010752377383,{66491E73-188B-48D0-9E22-4117BCEF48DF}
46223,,16,12,Lauluväljak,2,10,3,0,,24.2330353030734,{DB6308BF-352D-4A07-AF21-A446B94D8476}
46224,,16,1,Lauluväljak,2,10,3,0,,47.9127163374656,{9F717A79-DBB7-472B-B4DC-D20D9446AD3D}
46225,,15,1,Roosi,2,29,4,1,1,6.13168490308217,{03D7EA2B-899C-4F55-9A2F-1A652E4ACF17}
46230,,16,1,Ujula J 4,3,10,3,0,,62.6881966561489,{27B1E715-2073-4AD0-AFFE-970BD37EA90D}
46232,,16,1,F. R. Kreutzwaldi tn J 56,1,10,3,0,,61.7787180184244,{B5F37D8C-D330-4483-B593-974520216BEC}
46233,,15,1,<Null>,1,10,2.8,0,1,13.1244047484067,{0B83334C-38C9-4A64-A0A0-D31B57302458}
46241,,16,1,Ujula J 4,3,10,3,0,,23.3034332234544,{1150F9E9-916F-478B-86A3-188C0C6FD498}
46242,,16,1,Ujula J 4,3,10,3,0,,10.5261578935526,{A3276C39-537E-4A59-A678-C2EAB8644640}
46243,,16,1,F. Tuglase,2,10,3,0,,17.9877736254379,{6A4EE241-B0D1-48C1-8DD7-FD7BDB118068}
46244,,16,1,Lauluväljak,2,10,3,0,,136.863613925042,{2AC027F8-AB7B-4AED-BDB9-8E70C813617B}
46251,,16,1,Lauluväljak,2,10,3,0,,33.6815973492945,{50BEF1BD-C7B3-4A1E-97C1-0210C511C2AD}
46252,,16,1,Lauluväljak,2,10,3,0,,28.9591652863773,{9CB39B04-23B6-45EB-B003-558A6843F86C}
46265,,15,1,Emajõe,2,45,2,1,1,264.39717584168,{D667F1AC-CE09-451C-945F-F767577ECCDE}
46266,,16,1,Lauluväljak,2,10,3,0,,31.9580627943002,{A016F9E3-47D2-4CF1-9403-DDD8C53063FC}
46267,,16,1,Lauluväljak,2,10,3,0,,47.57488998222,{E54A563C-3AF1-41F7-AAC6-A6670507B0D0}
46275,,16,1,Ujula J 4,3,10,3,0,,15.7410291912568,{6D435A76-19E2-413B-9EDF-A51603A8D71D}
46276,,17,1, ,2,41,3,0,,126.261034735972,{0F2FDFEC-905F-4FAE-9FCF-A330606D1325}
46283,,14,1,Oa,2,50,3,0,,5.40883724473199,{08075E01-A197-4C1D-AB07-9273F5F7B645}
46284,,16,1,Emajõe,2,10,3,0,,5.64358042380898,{3B2DF2D9-4C86-4F36-A4A7-01E75F9F5D40}
46285,,16,1,Emajõe,2,10,3,0,,75.0581163205206,{65157FBF-47D2-4543-80C0-A2DE60B158CD}
46286,,15,1,F. R. Kreutzwaldi tn J 56,1,10,3,0,1,59.5896803146317,{1592C822-282B-4FD7-9735-D00FFBBD891C}
46288,,16,1,Ujula J 4,3,10,3,0,,84.1332347404727,{B7C8C50D-F56D-4A7C-A41F-6B03E03B8F1A}
46298,7950264,15,1,Ranna tee,2,43,3,1,1,112.928434064034,{4F1F00D5-7018-418C-A850-2E79FC40FAD4}
46307,,16,1,Ujula J 4,2,10,3,0,,15.9380985744825,{8ECC9D0A-19A3-4829-8754-972BA5F11D13}
46310,,16,1,Lauluväljak,2,10,3,0,,56.6226788338286,{9F9DA962-1487-499F-B8D4-F63EA3432F08}
46311,,15,1,Laulupeo pst,2,10,3.5,0,0,62.6434571737623,{684FE3C8-1061-4EDE-A2C8-899E77880C4A}
46313,,17,1, ,2,41,3,0,,33.7881636079856,{47CA21BE-A3FB-4EDD-A5F6-EEC6DC46D42D}
46327,,16,1,Lauluväljak,2,10,3,0,,34.1074383966588,{75062277-4D15-4CEE-AEB9-D9241BBF95F9}
46329,,17,1, ,2,41,3,0,,54.9615320019375,{7F8DC1A0-A2B3-46D0-9BCE-4FB67F6CE28E}
46330,,17,1, ,2,41,3,0,,59.784265485255,{515262E3-5B30-44BD-9CBB-EE5C4C081314}
46344,,15,1,F. R. Kreutzwaldi,2,10,3,0,1,26.2611880919352,{3FD94C4D-3C5D-491E-BED7-11875302A109}
46346,,17,1, ,2,32,3,0,,93.3157855474952,{D356D1D1-D23E-42C6-86D1-458DE953916A}
46348,,17,1, ,2,32,3,0,,16.3279991595781,{B0CD5133-0FC7-4E79-9746-366AFC3E443A}
46353,,15,1,Laulupeo pst,2,10,3.5,0,0,14.2200562586791,{90E67CA6-098D-4974-B82C-BA48B659AC5B}
46359,,17,1, ,2,32,3,0,,18.4204017436284,{1AD27C67-9E35-4596-8658-9DF51AD40EA4}
46360,,16,1,F. Tuglase,2,10,3,0,,60.0090826458795,{12AD70C7-0766-45E6-92F2-64E6F9527D19}
46362,7950082,17,1,Kauna tn,2,32,4.1,0,,101.950948571148,{F0EE240B-E468-477D-850D-60728EFEC08C}
46365,,15,1,Emajõe,2,45,3.3,1,1,89.1994904722984,{BB01E045-8314-4B36-8A46-86CC8356C537}
46368,,15,1,Emajõe,2,45,3.3,1,1,3.35410196624968,{D932DFBA-9113-4D5A-ACA3-C4A786D163F0}
46372,,16,1,Lauluväljak,2,10,3,0,,77.9008718495341,{AA78A2B0-7564-47F1-83D9-BB5AC45D76B9}
46373,,16,1,Emajõe,2,10,2.2,0,,1.92093727122985,{7E8777AC-71E4-4453-AF1C-0F05EDCE3B77}
46374,,17,1, ,2,32,3,0,,13.3932818980263,{DF44634E-EFAC-4AE9-8997-17009E70C6D3}
46375,,15,1,Emajõe,2,32,3,0,1,4.29418211071678,{229A1534-1EF3-41A7-A83E-7135505CA5C4}
46379,,16,1,Emajõe,2,10,3,0,,95.5462180797884,{9169138E-2B19-414D-A0A2-E4BA48548ED9}
46380,,16,1,<Null>,0,10,3,0,,85.2167685936468,{592A921B-F839-4ECB-8B51-285043A923DF}
46381,,16,1,<Null>,1,10,3,0,,36.6744137957408,{D1360659-2025-43B9-98F9-3BC31AD5F81E}
46382,,16,12,Emajõe,2,47,1.7,0,,5.67978872846517,{4B105BBA-BD52-422A-8A6C-A51A4FBCECA0}
46400,7950264,15,1,Ranna tee,2,43,3,1,1,80.3664731091268,{DC92BD1E-EAAD-4593-8AF0-AF3A8621C875}
46403,,16,1,Lauluväljak,2,10,3,0,,107.084531010596,{9DA0ACA6-74CE-464B-B86A-A46DCBD2A39A}
46408,,16,1,Lauluväljak,2,10,3,0,,49.2661684708702,{AE386BAB-6E5E-4B04-8D92-09374C15543D}
46412,,17,1, ,2,41,3,0,,126.688115890621,{79829825-DAE8-45D1-8772-9B80D0B24213}
46413,,17,1, ,2,41,3,0,,98.8494815363237,{B8A3C31A-875F-4276-877C-1E498E41AA47}
46418,,17,1, ,2,41,3,0,,125.193483067616,{9EEEB11A-D5B4-4B6D-B193-0CF832953904}
46422,,15,1,Roosi,2,29,4,1,1,111.968790294439,{42329522-1533-43C3-B71B-1AC6440D864C}
46425,,16,1,<Null>,0,10,3,0,,10.9786155775671,{FBA42D54-6029-466B-B0C4-2EA767595A02}
46426,,15,13,Peetri,2,19,4,1,1,6.73627653500486,{B2882BEC-828F-4C5E-9B6C-BDDD935225B4}
46444,7950264,15,1,Ranna tee,2,43,3,1,1,35.0625155971445,{C032A176-7A9C-46DB-84C9-D5B39B2241D7}
46445,,16,1,<Null>,1,10,3,0,,49.4747911231151,{C8E35590-0B85-48A5-9E39-08D928C327C2}
46446,,15,1,<Null>,1,10,3,0,1,91.5042058477442,{9792B50B-A7BE-4C5B-9C45-B697F734808C}
46448,,15,1,Emajõe,2,32,3,0,1,75.8684387607917,{2241F1B0-7C0B-4C84-8793-FC788B7F9EF7}
46457,,15,1,F.R. Kreutzwaldi J 56,1,10,2.5,0,1,73.8664731365551,{B5831EAA-2D6F-4F3B-8EE8-EA4FE17B9F67}
46466,7950082,16,1,Kauna,2,0,2,0,,78.33483384752,{105FDB29-BEEF-47A3-B4FD-00130C4B43F3}
46468,,15,1,F. R. Kreutzwaldi tn J 60,1,10,4,1,1,32.8157526206954,{94F03802-1C6C-4EA5-9AD6-02A44E768798}
46474,7950082,16,1,Kauna,2,0,3,0,,5.20096144957834,{ADC0F889-960D-4B0E-866D-EE6AB6D818DE}
46488,,17,1,<Null>,0,41,3,0,,36.1101100557286,{E2468F79-0973-48D0-9F98-039540F5456F}
46492,,15,1,<Null>,1,10,3,0,1,34.3644744377768,{6BFA7C62-3E6C-4E68-AB00-0E446B5533C8}
46500,,14,1,F. Tuglase,2,19,2.7,0,,101.07227416879,{63C6AA16-FACE-4FFD-9C85-1B8014BDC130}
46501,,16,1,<Null>,0,10,3,0,,43.6601649103619,{D846E70C-0D98-4E90-8B94-E897D6724AFE}
46503,,15,1,Herne,2,19,4.2,1,1,35.914585989006,{6160FF37-4FEE-4CC0-A9C0-0E3690C7C915}
46505,,16,12,F. Tuglase,2,20,3,0,,5.060632371552,{406D9AE7-1078-4D15-B9AE-A56DA678DDDE}
46511,,15,13,Herne,2,19,4.2,1,1,9.35579253974963,{0F4F6FEE-D983-4739-8520-238F2597A46A}
46515,,16,1,F. Tuglase,2,10,3,0,,2.95337435825532,{6AD61A63-DF0F-474A-97F8-60F0D07D1E0E}
46534,,16,1,<Null>,1,32,3,0,,31.6463159799394,{462DC026-BF44-4630-8EC0-BD889C91950A}
46538,,15,1,Roosi,2,29,4,1,1,82.2757654463032,{9A2E2F45-BCFB-4FE2-85D8-435951E07533}
46542,,17,1, ,2,41,3,0,,187.969604115904,{BA9AEBA8-7059-4012-A978-53F32209C97B}
46543,,17,1, ,2,41,3,0,,75.8390554975175,{DA841C09-63F2-4538-8F67-4E3D4B1969D0}
46545,,16,1,F. Tuglase,2,10,3,0,,17.8845486191447,{92DD0BE7-EC7F-4288-BB4D-47EB1023F252}
46548,,15,13,Orava,2,19,4,1,1,6.67148431722432,{DABD3AF8-4473-4193-BD85-3463DC8DBC48}
46550,,16,1,<Null>,2,0,4,1,1,15.6604597633658,{48BF91CB-2FE0-4AAB-AA8C-8AB6993DE0CC}
46551,,16,1,F. Tuglase,2,10,3,0,,26.7091773397777,{4263A084-CC13-453E-B153-B354F3A938EE}
46561,,17,1, ,2,41,3,0,,7.73886296557834,{BBD12D0F-21A6-4047-8905-D280D13EF3D4}
46562,,17,1, ,0,41,3,0,,89.0233284628618,{BCEA7A29-3230-4C09-A81C-CE2FEF9983F0}
46578,,15,1,<Null>,1,10,3,0,1,50.7564600343137,{710A69FE-BE60-4B47-8EF2-C50C1377C474}
46579,,16,1,F. R. Kreutzwaldi tn J 5,0,10,3,0,,4.53100430368368,{4A1D0568-6562-422B-B785-BB005ED8CE31}
46580,,15,1,F. Tuglase,2,10,4,1,1,106.301282909995,{80423F39-AEB5-4091-8363-13B8EE3CE3DF}
46581,,15,1,F. R. Kreutzwaldi,2,19,3.7,1,1,117.803437980392,{941790EC-68D9-47BF-8A3B-F54355F4CB53}
46585,,15,1,F. Tuglase,2,19,2.9,1,1,43.2746554823305,{C48A603D-2716-4B7D-8311-E3930FC09C0F}
46588,,15,1,F. Tuglase,2,10,4,1,1,52.3262872447056,{E05ECF68-332F-4FE4-A424-BC3334F70280}
46591,,15,1,F. Tuglase,2,19,2.9,1,1,16.2778991273444,{953A16CE-093D-407B-A068-156A1BB4F3A8}
46592,,15,1,Ravila,2,19,3.3,1,1,74.359754731528,{6435AC1A-4A67-495C-81AE-A9DD9ECDCFAB}
46594,,15,1,F. R. Kreutzwaldi,2,19,3.7,1,1,18.2784025560222,{A15A4D5A-2AF3-4807-913E-A5BE60C5FDD5}
46595,,15,1,<Null>,1,10,3.2,0,1,10.0319489631876,{4FF46D91-B316-4FB9-AEB0-4D6C781DDBD6}
46598,,17,1, ,2,41,3,0,,62.3008949916155,{350B2088-C3F2-4C39-AEF8-02E7AA29D26F}
46599,,17,1, ,2,41,3,0,,75.489956187199,{C7635A2D-5F1C-401D-B814-F8E7EA0B767C}
46601,,15,13,Puidu,2,19,3.3,1,1,6.19112267686564,{661BB65D-0D78-4849-8A78-3E92505ED44B}
46603,,17,1, ,2,41,3,0,,45.9944561876755,{F5B32B27-4984-427F-A6DD-131DA477DD4B}
46604,,17,1,<Null>,0,41,3,0,,74.978599258903,{6CE78897-47AB-4EF7-9D9F-CE34A2624908}
46608,7950264,15,1,Ranna tee,2,43,3,1,1,146.411066078364,{D1AB9AC8-8F64-4BA5-8D21-64ECBA26048F}
46609,,15,1,F. Tuglase,2,19,2.9,1,1,120.360031362744,{CE2E43B9-D36C-410F-A275-D99BDE9A0851}
46611,,15,13,Puidu,2,19,1.9,1,1,5.55697759577992,{3C95F32F-E570-400D-8DF4-39163553CB17}
46626,,15,1,F. Tuglase,2,10,4,1,1,67.5169009227041,{E584A5FE-ACEA-48A2-A06D-70D3E5E1E64D}
46628,,15,1,<Null>,2,0,4,0,1,42.6027793198206,{20D6CDA1-6F01-4B3E-AC1A-55D09E0E2979}
46629,,15,1,<Null>,2,0,4,0,1,38.3370015919801,{228D4849-0E36-4EFD-B3B5-597AE36ECF05}
46631,,17,1,<Null>,0,41,3,0,,19.6964108801726,{BFFE0E24-E37F-4B3B-920C-2FFEE71091CF}
46639,,15,1,Peetri,2,45,3,0,1,10.7377837564369,{C247314C-3F71-4201-A943-B2C214B36128}
46640,,16,1,F. R. Kreutzwaldi tn J 5,1,10,3,0,,52.7178517008335,{DD272BE3-51CF-4345-89D8-B75CA89D5E63}
46645,,17,1, ,2,41,3,0,,23.1019479698141,{F90CABCB-461C-45AD-8B03-E23F974D667C}
46650,,15,1,<Null>,2,0,4,0,1,13.4316789717444,{1EDBFA47-ABD7-46E5-A4F2-547894D9F8FC}
46660,,17,1, ,2,41,3,0,,54.4310573413649,{8323E7A8-8AF5-4F46-9E03-C954B41B49BD}
46661,,16,1,<Null>,2,10,2.6,0,,1.33416640641263,{383CE4F8-69DC-49E6-A80C-5C18F0CE1376}
46662,,16,12,<Null>,2,47,3,0,,1.62788205960997,{443C86F5-FE5D-4939-9DB6-19D7B310A147}
46669,,15,1,<Null>,1,10,4,1,1,193.629207999694,{EA9BB2C3-FFC8-4A37-86AA-818033C204F0}
46685,,15,1,Peetri,2,45,3,0,1,49.3009127704549,{7EBB0F06-CE36-46AB-AC8F-296553C0FF47}
46687,,17,1, ,2,41,3,0,,28.9644074684776,{1A8A5F92-071D-4F40-9026-84F12E93C22E}
46688,7950082,16,1,Kauna,2,0,2,0,,125.0249975005,{FA40BD84-00AD-4F44-823D-AED60A16FA10}
46689,,17,1, ,2,32,3,0,,29.3206411935346,{3B037758-6368-4089-9894-29618E5EAD64}
46693,,17,1, ,2,41,3,0,,100.001249992188,{CA9858EE-FA0B-4895-9146-7AF704BC4C67}
46699,,15,1,Narva mnt,2,19,3,1,1,5.32259335286851,{CC95E893-25C5-4AD0-9326-4A11878E6130}
46707,,15,1,Roosi,2,29,4,1,1,106.783712961119,{59C206B8-D722-41E2-9095-97963FCDEAA1}
46709,,17,1, ,3,41,3,0,,108.989716287985,{F72ACDE1-23DE-4B28-B540-0FA41E78E643}
46714,,15,13,Jänese,2,19,4,1,1,6.21385451827496,{9AB7A8B9-AEF1-448F-9333-2FE6A1793C2E}
46716,,15,1,"F. R. Kreutzwaldi tn J 62, 64",3,10,3,0,1,124.629053053612,{FB891241-1971-4B8A-B4A3-D4B5FDF44DBA}
46717,,16,1,<Null>,2,10,2.5,0,,40.5718455008822,{7E7A39C3-B499-4CCC-9D28-F163B546D341}
46718,,15,1,Puidu,2,19,1.9,1,1,94.5984939880805,{E832E834-3D96-4246-A0A7-A6946948D5BF}
46723,,16,1,<Null>,0,32,3,0,,56.3628839013535,{A5BBF2F4-B727-40B7-8A4C-A04440C85AE9}
46728,,15,14,Puidu,2,19,1.9,1,1,3.62353418639869,{2A5C7AB1-825C-40D2-8197-D205CE223A74}
46735,,15,14,Puidu,2,19,1.9,1,1,3.82883794381533,{318A15A6-BFBA-4A1D-B0DD-778FC7C22CDB}
46740,,16,1,F. R. Kreutzwaldi tn J 5,1,10,3,0,,89.622151279692,{26DC5E45-4365-4785-B3F5-13D35F7B9D0F}
46741,,16,1,F. R. Kreutzwaldi tn J 5,1,10,3,0,,52.2922020391109,{406A7868-294C-4938-9C39-BC76D8F2D937}
46746,,17,1, ,2,32,3,0,,76.5049013196621,{9020D703-D4AD-4508-A8DF-F18BD2DA4ED5}
46748,,17,1, ,2,32,3,0,,12.0598507453451,{A70E84C8-C81D-4A5C-9089-FE63D5A6C88F}
46749,,17,1, ,2,32,3,0,,84.0042158356056,{037D1795-9767-4AFA-B204-9DCA80E3AFA8}
46758,,17,1, ,2,41,3,0,,34.596907524691,{E7FABE6F-13D2-419A-A705-585D7432055F}
46761,,15,1,<Null>,2,10,4,0,1,284.579311580829,{23E01EAD-AAFB-4669-A4BB-686FA550688B}
46765,,17,1, ,2,32,3,0,,52.1601380366272,{E56DA847-EBC0-4910-BB22-019E09C4E0F8}
46771,,17,1, ,2,41,3,0,,245.644429031337,{0F1CB795-54D0-4D05-9DB6-FCEB67FF760C}
46774,7950264,15,1,Ranna tee,2,43,3,1,1,157.558184112184,{FCD5CDD8-FE26-45BC-89FA-3B4EB75F7CAA}
46780,,16,1,<Null>,0,10,3,0,,31.2705932147121,{09B8EA90-4760-4A0C-BBA2-71E2A1CE6BE5}
46785,7950264,15,1,Ranna tee,2,43,3,1,1,8.30541991713845,{E5FC5F6C-05E3-413F-AD3B-17E02A4EA215}
46788,,15,1,Puidu,2,19,1.9,1,1,61.982658865202,{546833B0-EF3D-4C79-8540-E15FA6F0F04D}
46791,,17,1, ,2,32,3,0,,146.586322806705,{A2FABFC6-6320-497C-86DA-81C4BAD96804}
46792,,15,1,<Null>,2,10,4,0,1,20.3798789644298,{D1CD9DB4-64FE-44E3-8EBC-76424C7DA872}
46793,,17,1, ,2,32,3,0,,52.3245079305486,{4A5EE9ED-F7D4-4BE4-8927-5BD1422BE535}
46794,7950082,16,1,Kauna,2,0,2,0,,78.2858863397484,{2E3A8ECA-2475-48DA-B222-D5889C540117}
46796,,15,1,Roosi,2,29,4,1,1,54.4591412286266,{DEBB3C6F-96D6-432A-AF6F-0816EB0281B9}
46799,,15,14,Puidu,2,19,1.9,1,1,3.78021163428716,{FD6B0507-2850-4219-A683-545850C3EBF7}
46802,,15,14,Puidu,2,19,1.9,1,1,3.40587727318528,{2E61A2B3-095F-49A6-95E5-B7D7C35A1729}
46804,,16,1,F. R. Kreutzwaldi tn J 5,1,10,1.5,0,,32.0010017596626,{9DEE6CB9-F34D-4196-B3F7-C7A69DC6012E}
46805,,16,1,F. R. Kreutzwaldi tn J 5,1,10,3,0,,17.4011674010682,{F10DDF8A-37E2-4B1E-B133-2F21E5487A00}
46806,,17,1, ,2,32,3,0,,58.7043882916822,{A689C9B3-E1FB-4E59-8098-5386824F56E4}
46807,,17,1, ,2,32,3,0,,41.744722045378,{3C0EC73D-85A4-4B04-86D5-32958BF56938}
46812,,17,1, ,2,41,3,0,,121.430215384805,{08AE894F-E276-47E5-AA32-5CC785783688}
46825,,16,1,F. R. Kreutzwaldi tn J 5,1,10,3,0,,35.4411960013213,{B0C67C82-F545-4900-B3A4-117B19F3865D}
46827,,15,1,Narva mnt,2,19,3,1,1,107.765903698712,{1EFFB251-A336-4768-BCC8-78E24F6336EA}
46828,,15,1,Peetri,2,45,3,0,1,197.107738281378,{B8FE6DCC-E2C5-455B-AE3C-18EA030C0D32}
46829,,15,1,Narva mnt,2,19,3,1,1,0.761577310586391,{39D33C65-1893-49C4-A41A-DB85F6D992D9}
46832,,15,13,Peetri,2,19,3,1,1,7.29452313177524,{D149BA6E-ECFD-456B-941B-6798FF9E1BE5}
46842,,15,1,Narva mnt,2,19,3,1,,1.3,{E14BAB80-E824-4ED3-9B4A-BB53890170AD}
46847,,15,1,Puidu,2,19,1.9,1,1,71.6385599532149,{EA540BD8-42E7-4278-BF76-2087818B27A5}
46848,,15,1,Puidu,2,19,1.9,1,1,5.07740090991444,{C51E6999-5231-4D9E-AA9B-9822E3881BD9}
46850,,15,1,Narva mnt,2,19,3,1,,8.13941029804985,{8D5CF4AF-4BC4-4EFE-AED9-F33E4384BF69}
46855,,15,13,Puidu,2,19,1.9,1,1,9.98084742232053,{BB00173E-D5F2-491C-AD8A-1A0EFDB970AE}
46857,,16,1,F. R. Kreutzwaldi tn J 60,3,32,3,0,,171.48742524751,{C379C335-BB3E-44EE-BE29-A641B14F03AF}
46858,,17,1, ,2,32,3,0,,112.866730048843,{08D3FEBE-37A7-4821-8536-31F26BF3AF75}
46864,,17,1, ,2,32,3,0,,114.699265442213,{9857F01A-E92C-4290-8800-5F83A39172C1}
46866,,15,13,Klaasi,2,19,1.9,1,1,6.70119030752,{6B144B17-B835-4964-B8B7-23422F1449C1}
46872,,15,1,Klaasi,2,19,3.1,1,1,19.1462790118602,{B15701A3-6C86-4845-9EF8-A711FE98D929}
46875,,15,1,Puidu,2,19,1.9,0,1,26.2425102177761,{5ED93140-7310-4ADC-BED5-1C5893426048}
46879,,15,14,Puidu,2,19,1.9,0,1,9.74525525576421,{487BE4A2-94E2-4FF4-A82F-0EC77E51A4EA}
46880,,15,14,Klaasi,2,19,3.1,1,1,12.1840059093879,{28D90323-A3CD-4F90-9248-0AFC2C05814C}
46894,,16,1,F. R. Kreutzwaldi tn J 5,1,10,3,0,,84.7977594043616,{FF899E57-3515-492D-A67B-27D8BD9F041D}
46895,,16,1,F. R. Kreutzwaldi tn J 5,1,10,3,0,,134.797492259821,{475B2EDF-36B9-4397-9C76-A107F6F831A5}
46896,7950082,16,1,Kauna,2,0,2.5,0,,125.120009075026,{CC7CAE49-209E-4151-A12B-BABB1E548B2F}
46897,,15,1,Emajõe,2,32,3,0,1,437.153161550506,{23087D7B-5D91-46FB-A892-48311A1D1086}
46904,7951207,16,12,Lubja,2,20,0,0,,45.992173247195,{62E1E839-8571-4D13-B9AA-71C350D52F08}
46905,,16,1,"F. R. Kreutzwaldi tn J 62, 64",1,10,3,0,,35.6265580523856,{8C8E494D-81DF-419C-BF63-06B4E3BD9D24}
46912,,16,1,F. R. Kreutzwaldi tn J 5,1,10,3,0,,49.46048928185,{3339D818-D557-4252-BB84-B2A3E025FDB9}
46914,,17,1, ,2,32,3,0,,62.2827236536957,{C946DBE1-7C98-48F0-9B89-6C372BE9CED5}
46918,,16,1,F. R. Kreutzwaldi tn J 60,3,32,3,0,,77.7972911996213,{22ECBC6B-6E30-4778-B1BE-4DEDB3E3BD42}
46919,,15,1,"F. R. Kreutzwaldi tn J 62, 64",3,10,3,0,1,178.742412426374,{B8F75A0A-E423-4617-82AB-A05067B9B665}
46920,7950264,15,1,Ranna tee,2,13,3,1,1,135.312216069472,{74619F87-D5B6-4FDC-BDEB-120DE8B3D510}
46921,,15,1,Puidu,2,19,1.9,0,1,55.6335938400891,{CCBCDCF6-7369-461F-ACE3-7809C71782AB}
46927,,15,1,Narva mnt,2,19,3,1,1,72.1460447343994,{590DB843-8B47-44C6-BE25-BBD80956FDB7}
46930,,15,13,Orava,2,19,3,1,1,7.06331771144723,{3BAC6408-FFBF-4B6A-A9B1-F3D68DD36C0F}
46933,,17,1, ,2,32,3,0,,19.8501287010941,{C2109EC6-BBC9-4076-A003-181E039BA5B6}
46942,,17,1, ,2,32,3,0,,127.499035512559,{9B7B95AC-19B3-442F-AA82-ECE3B466B902}
46944,,17,1, ,2,32,3,0,,1137.12379274541,{FDF534F2-E924-4D46-B6A1-963058C7DE30}
46947,,15,1,Ranna tee,2,13,3,0,1,29.1562002528721,{26263005-5070-4652-B49A-CD009B869C66}
46950,7950264,15,1,Ranna tee,2,13,3,1,1,28.0044516440804,{B541D3A3-5435-482B-A2B6-B8DDFE1758FA}
46951,,15,1,Ranna tee,2,13,3,1,1,27.402425017763,{F7B92135-6443-4192-A3E5-3A7B637FFE00}
46953,,15,1,Ujula,2,13,3,0,1,4.6816676174201,{7F569CC9-5731-4E7D-AD0F-6FD83911E6AF}
46955,,15,1,<Null>,2,10,4,0,1,319.137076326599,{A2058FEA-18AC-4404-8FC0-3C0B89CB6D95}
46956,,15,1,<Null>,2,10,4,0,1,239.733948348746,{774FA364-F9AA-4277-B893-440FC5779A0F}
46960,,16,1,F. R. Kreutzwaldi tn J 5,1,10,3,0,,53.5122193390314,{D56FB83C-D9D5-4E9B-AECE-536B6A06B8DF}
46972,,15,1,"F. R. Kreutzwaldi tn J 62, 64",3,10,3,0,1,55.4344658132465,{AEE6E260-110E-479B-AE6E-CFAB33BE1CCF}
46978,,15,1,Narva mnt,2,19,3,1,1,48.629414966664,{1E985D85-12A0-428C-A528-840FA4804DC8}
